# 
# runname = 'GJ1214'; g = 1.0650e+03; mgas = 8.3027e-24; rho_int = 2.8000e+00; an = 1.0000e-07; mn0 = 1.1729e-20; f_stick = 1.0000e+00; T_star = 3.1100e+03; cs_com = 8.0000e-15; cs_mol = 2.0000e-15; Pref = 1.0000e+06; R_star = 1.5040e+10; Rp = 1.7516e+09; rp = 2.2290e+11; gibbsfile = '/home/helong/ARCiS/code/tables/gibbs_test.txt'; rootdir = '/home/helong/ARCiS/code'; 
# 2Na + 2HCl -> 2NaCl(s) + H2; 2K + 2HCl -> 2KCl(s) + H2; Zn + H2S -> ZnS(s) + H2; 2Na + H2S -> Na2S(s) + H2; 
#cols::logP T(K) rhop(gcm-3) ap(cm) Sn NaCl(s) KCl(s) ZnS(s) Na2S(s) Na HCl K Zn H2S nuclei
  1.3777e+01  1.1887e+03  2.0042e+00  6.9321e-03 1.0000e-200  7.4067e-05  1.5102e-05  8.1031e-08  7.2101e-05  5.5767e-04  5.9827e-05  5.4146e-05  4.2884e-05  8.0330e-03  6.7669e-19
  1.3798e+01  1.1938e+03  2.0175e+00  6.9526e-03 1.0000e-200  7.7746e-05  1.5606e-05  6.9939e-08  6.2372e-05  5.8089e-04  7.1449e-05  5.5970e-05  4.2905e-05  8.0455e-03  6.4334e-19
  1.3819e+01  1.1989e+03  2.0302e+00  6.8869e-03 1.0000e-200  8.0527e-05  1.5990e-05  6.0236e-08  5.3497e-05  6.0309e-04  8.4581e-05  5.7959e-05  4.2925e-05  8.0567e-03  6.3367e-19
  1.3839e+01  1.2041e+03  2.0418e+00  6.7148e-03 1.0000e-200  8.1637e-05  1.6118e-05  5.1390e-08  4.5293e-05  6.2426e-04  9.9232e-05  6.0113e-05  4.2941e-05  8.0665e-03  6.4817e-19
  1.3860e+01  1.2093e+03  2.0525e+00  6.4146e-03 1.0000e-200  7.9861e-05  1.5742e-05  4.2720e-08  3.7238e-05  6.4465e-04  1.1548e-04  6.2455e-05  4.2956e-05  8.0750e-03  6.8681e-19
  1.3881e+01  1.2145e+03  2.0621e+00  5.9729e-03 1.0000e-200  7.3699e-05  1.4547e-05  3.3769e-08  2.9010e-05  6.6440e-04  1.3336e-04  6.5006e-05  4.2968e-05  8.0824e-03  7.4738e-19
  1.3902e+01  1.2198e+03  2.0709e+00  5.3778e-03 1.0000e-200  6.1861e-05  1.2247e-05  2.4442e-08  2.0620e-05  6.8340e-04  1.5270e-04  6.7764e-05  4.2979e-05  8.0886e-03  8.2369e-19
  1.3922e+01  1.2252e+03  2.0790e+00  4.6030e-03 1.0000e-200  4.4198e-05  8.7644e-06  1.5135e-08  1.2486e-05  7.0122e-04  1.7285e-04  7.0654e-05  4.2988e-05  8.0937e-03  9.0406e-19
  1.3943e+01  1.2305e+03  2.0866e+00  3.5841e-03 1.0000e-200  2.3210e-05  4.5710e-06  6.9055e-09  5.5335e-06  7.1660e-04  1.9191e-04  7.3412e-05  4.2995e-05  8.0974e-03  9.7121e-19
  1.3964e+01  1.2359e+03  2.0943e+00  2.1828e-03 1.0000e-200  5.6326e-06  1.0746e-06  1.4537e-09  1.1173e-06  7.2705e-04  2.0585e-04  7.5422e-05  4.2999e-05  8.0995e-03  1.0060e-18
  1.3984e+01  1.2414e+03  2.1028e+00  3.9088e-04 1.0000e-200  3.3430e-08  5.9056e-09  7.4462e-12  5.3957e-09  7.2998e-04  2.0998e-04  7.5997e-05  4.3000e-05  8.1000e-03  9.9749e-19
  1.4005e+01  1.2469e+03  2.1109e+00  9.2328e-06 1.0000e-200  4.4208e-13  7.1319e-14  8.5187e-17  5.7447e-14  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  9.6222e-19
  1.4026e+01  1.2524e+03  2.1649e+00  2.1510e-07 1.0000e-200  4.4305e-18  9.1048e-19  1.0813e-21  8.6025e-19  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  9.2645e-19
  1.4046e+01  1.2580e+03  2.1911e+00  1.9415e-07 1.0000e-200  3.0146e-18  6.2680e-19  7.7172e-22  5.7010e-19  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  8.9109e-19
  1.4067e+01  1.2636e+03  2.2159e+00  1.8061e-07 1.0000e-200  2.2601e-18  4.6844e-19  5.9233e-22  4.0660e-19  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  8.5615e-19
  1.4088e+01  1.2693e+03  2.2413e+00  1.6992e-07 1.0000e-200  1.7451e-18  3.6057e-19  4.6822e-22  2.9870e-19  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  8.2161e-19
  1.4108e+01  1.2750e+03  2.2671e+00  1.6120e-07 1.0000e-200  1.3755e-18  2.8331e-19  3.7778e-22  2.2401e-19  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  7.8748e-19
  1.4129e+01  1.2807e+03  2.2931e+00  1.5392e-07 1.0000e-200  1.1004e-18  2.2594e-19  3.0937e-22  1.7054e-19  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  7.5374e-19
  1.4150e+01  1.2865e+03  2.3193e+00  1.4774e-07 1.0000e-200  8.9019e-19  1.8220e-19  2.5615e-22  1.3129e-19  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  7.2040e-19
  1.4170e+01  1.2923e+03  2.3453e+00  1.4244e-07 1.0000e-200  7.2621e-19  1.4818e-19  2.1387e-22  1.0194e-19  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  6.8744e-19
  1.4191e+01  1.2982e+03  2.3711e+00  1.3784e-07 1.0000e-200  5.9625e-19  1.2128e-19  1.7971e-22  7.9674e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  6.5486e-19
  1.4212e+01  1.3041e+03  2.3962e+00  1.3386e-07 1.0000e-200  4.9252e-19  9.9887e-20  1.6370e-22  6.2825e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  6.2266e-19
  1.4232e+01  1.3101e+03  2.4207e+00  1.3037e-07 1.0000e-200  4.0851e-19  8.2613e-20  1.5465e-22  4.9808e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  5.9084e-19
  1.4253e+01  1.3161e+03  2.4445e+00  1.2730e-07 1.0000e-200  3.3973e-19  6.8510e-20  1.4646e-22  3.9598e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  5.5937e-19
  1.4274e+01  1.3221e+03  2.4676e+00  1.2457e-07 1.0000e-200  2.8306e-19  5.6920e-20  1.3891e-22  3.1544e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  5.2827e-19
  1.4294e+01  1.3282e+03  2.4897e+00  1.2215e-07 1.0000e-200  2.3612e-19  4.7348e-20  1.3187e-22  2.5160e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  4.9753e-19
  1.4315e+01  1.3343e+03  2.5108e+00  1.2000e-07 1.0000e-200  1.9708e-19  3.9407e-20  1.2522e-22  2.0082e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  4.6713e-19
  1.4336e+01  1.3404e+03  2.5309e+00  1.1808e-07 1.0000e-200  1.6448e-19  3.2796e-20  1.1886e-22  1.6030e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  4.3708e-19
  1.4357e+01  1.3467e+03  2.5499e+00  1.1638e-07 1.0000e-200  1.3719e-19  2.7277e-20  1.1271e-22  1.2789e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  4.0738e-19
  1.4377e+01  1.3529e+03  2.5677e+00  1.1486e-07 1.0000e-200  1.1428e-19  2.2660e-20  1.0672e-22  1.0193e-20  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  3.7801e-19
  1.4398e+01  1.3592e+03  2.5844e+00  1.1350e-07 1.0000e-200  9.5026e-20  1.8789e-20  1.0082e-22  8.1090e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  3.4898e-19
  1.4419e+01  1.3655e+03  2.5998e+00  1.1230e-07 1.0000e-200  7.8808e-20  1.5538e-20  9.4966e-23  6.4354e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  3.2028e-19
  1.4439e+01  1.3719e+03  2.6141e+00  1.1123e-07 1.0000e-200  6.5134e-20  1.2807e-20  8.9117e-23  5.0904e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  2.9190e-19
  1.4460e+01  1.3783e+03  2.6272e+00  1.1028e-07 1.0000e-200  5.3593e-20  1.0508e-20  8.3228e-23  4.0092e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  2.6384e-19
  1.4481e+01  1.3848e+03  2.6391e+00  1.0945e-07 1.0000e-200  4.3845e-20  8.5728e-21  7.7256e-23  3.1399e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  2.3609e-19
  1.4501e+01  1.3913e+03  2.6499e+00  1.0871e-07 1.0000e-200  3.5603e-20  6.9420e-21  7.1155e-23  2.4412e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  2.0866e-19
  1.4522e+01  1.3978e+03  2.6594e+00  1.0808e-07 1.0000e-200  2.8629e-20  5.5667e-21  6.4876e-23  1.8798e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  1.8154e-19
  1.4543e+01  1.4044e+03  2.6676e+00  1.0755e-07 1.0000e-200  2.2737e-20  4.4097e-21  5.8358e-23  1.4356e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  1.5473e-19
  1.4563e+01  1.4110e+03  2.6743e+00  1.0712e-07 1.0000e-200  1.7736e-20  3.4311e-21  5.1522e-23  1.0792e-21  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  1.2821e-19
  1.4584e+01  1.4177e+03  2.6794e+00  1.0680e-07 1.0000e-200  1.3465e-20  2.5983e-21  4.4257e-23  7.8960e-22  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  1.0199e-19
  1.4605e+01  1.4244e+03  2.6823e+00  1.0662e-07 1.0000e-200  9.7884e-21  1.8841e-21  3.6394e-23  5.5326e-22  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  7.6061e-20
  1.4625e+01  1.4312e+03  2.6814e+00  1.0669e-07 1.0000e-200  6.5690e-21  1.2612e-21  2.7624e-23  3.5791e-22  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  5.0423e-20
  1.4646e+01  1.4380e+03  2.6714e+00  1.0735e-07 1.0000e-200  3.6210e-21  6.9336e-22  1.7226e-23  1.9017e-22  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03  2.5070e-20
  1.4667e+01  1.4448e+03  2.7896e+00  1.0052e-07 1.0000e-200 7.7170e-104 1.5642e-104 2.6875e-106 4.3441e-105  7.3000e-04  2.1000e-04  7.6000e-05  4.3000e-05  8.1000e-03 8.2072e-102
