logP MgSiO3(s) Mg2SiO4(s) SiO2(s) MgO(s) FeO(s) FeS(s) Fe2O3(s) Fe(s) TiO2(s) Al2O3(s) Mg SiO H2O Fe H2S TiO Al nuclei
1.2620555128460318 1.905645401609166e-12 2.0009556820583697e-13 1.0061097349336245e-11 1.120485496337517e-12 1.2782813884905565e-18 4.1938283309033725e-14 1.672502318440142e-36 3.708136912988206e-12 9.561192804370082e-13 1.083619128221545e-11 6.839552754477475e-05 0.00031747494944175887 1.335837409252476e-06 8.027623128956332e-08 0.0007992980845478914 1.135609100330269e-14 3.685145914038766e-12 2.2731702345710163e-10
1.2824112469241937 2.144895758225293e-12 2.298065041402864e-13 1.1098085294350068e-11 1.2360085647226128e-12 1.4100595263576529e-18 4.626097250545724e-14 1.8824439094054916e-36 4.08961333902411e-12 1.0290956658516e-12 1.1645289056655645e-11 6.8395527502579e-05 0.0003174749492212062 1.3358372794095447e-06 8.027614178608378e-08 0.0007992980845475024 1.1348249998101464e-14 3.677178120403355e-12 2.453489291955217e-10
1.3027669810023554 2.410790067015809e-12 2.635566848050363e-13 1.2224814868749986e-11 1.361531037418518e-12 1.5532414354504695e-18 5.09577446315147e-14 2.1158256789780563e-36 4.5041744524295635e-12 1.1065518444204162e-12 1.2500250624901259e-11 6.839552745538416e-05 0.00031747494897701035 1.3358371358653296e-06 8.027604303383154e-08 0.0007992980845470734 1.1339970828379057e-14 3.6689306695601366e-12 2.644273526490718e-10
1.323122715080517 2.7057912516227707e-12 3.018324648614974e-13 1.3446872017625445e-11 1.4976735834743158e-12 1.7085363252557962e-18 5.605182910357671e-14 2.3749315207390672e-36 4.9540389902004745e-12 1.1885787806697908e-12 1.3400374792975251e-11 6.839552740272425e-05 0.0003174749487074023 1.3358369775288662e-06 8.027593427665346e-08 0.000799298084546602 1.1331221785635605e-14 3.660385807814218e-12 2.8458490342954973e-10
1.343478449158679 3.032681268437901e-12 3.4518673901174073e-13 1.4770639171213318e-11 1.6451534154324204e-12 1.876765074784998e-18 6.157014574150061e-14 2.662297045435007e-36 5.4415732169881035e-12 1.2753227873573096e-12 1.434845339637666e-11 6.839552734401791e-05 0.0003174749484100282 1.3358368029849997e-06 8.027581467992069e-08 0.0007992980845460842 1.1321969562282654e-14 3.651527361115703e-12 3.058523488846894e-10
1.3638341832368406 3.394469701435199e-12 3.9423303251615766e-13 1.6202877616438e-11 1.8047217552600916e-12 2.058793768689795e-18 6.754096397182564e-14 2.9797085780204457e-36 5.9692739127014034e-12 1.366917030987785e-12 1.534721960114428e-11 6.83955272786296e-05 0.00031747494808229495 1.3358366106815996e-06 8.027568333132024e-08 0.0007992980845455159 1.1312179161331264e-14 3.64234063550371e-12 3.282596464257869e-10
1.3841899173150025 3.794423252823913e-12 4.4965431728132515e-13 1.7750717368481288e-11 1.9771735590033583e-12 2.2555360209841444e-18 7.399415681494075e-14 3.3305636565923673e-36 6.539770513573622e-12 1.4634833298764495e-12 1.6399285251649872e-11 6.83955272058548e-05 0.00031747494772136443 1.3358363989158314e-06 8.027553924051038e-08 0.0007992980845448929 1.1301813833216325e-14 3.6328122972670795e-12 3.5183587216743525e-10
1.4045456513931642 4.236079789148405e-12 5.122088924500243e-13 1.942166683197545e-11 2.163345552219811e-12 2.4679473031287102e-18 8.096115140198508e-14 3.7188738273753344e-36 7.155826066086639e-12 1.565133565769647e-12 1.7507064759894834e-11 6.839552712491872e-05 0.0003174749473241446 1.3358361658295434e-06 8.027538133978966e-08 0.0007992980845442102 1.1290835035180124e-14 3.6229301984094015e-12 3.7660915402575005e-10
1.4249013854713262 4.723270836914084e-12 5.827387404986846e-13 2.1223623267938e-11 2.364119360747506e-12 2.6970362448258463e-18 8.847502778128011e-14 4.1480225645184357e-36 7.82033709949081e-12 1.6719712622347352e-12 1.8672740498808434e-11 6.839552703496879e-05 0.0003174749468872765 1.3358359093980368e-06 8.027520848580347e-08 0.0007992980845434628 1.1279202412949144e-14 3.61268318123381e-12 4.0260659552507176e-10
1.4452571195494879 5.260142487643009e-12 6.621782851075136e-13 2.3164846672804538e-11 2.580424499740085e-12 2.9438660112507976e-18 9.657056861589617e-14 4.6215789438424205e-36 8.536331603481856e-12 1.7840928898159785e-12 1.9898246852642876e-11 6.839552693506799e-05 0.00031747494640714936 1.3358356274310033e-06 8.027501946293297e-08 0.0007992980845426448 1.1266873801370029e-14 3.6020608694087395e-12 4.2985419808249604e-10
1.4656128536276498 5.851108228838909e-12 7.515541737587947e-13 2.5253863382733665e-11 2.8132031279388026e-12 3.2095193502857957e-18 1.052831767794435e-13 5.141412702755935e-36 9.30696473760484e-12 1.901589049691717e-12 2.1185296625011453e-11 6.839552682423094e-05 0.00031747494587999785 1.335835317639235e-06 8.027481298939677e-08 0.000799298084541751 1.125380524196759e-14 3.591053489308194e-12 4.5837677512669287e-10
1.4859685877058115 6.500952566824285e-12 8.520005326074259e-13 2.7499839865505237e-11 3.063448310264284e-12 3.495119365064536e-18 1.1465024468132897e-13 5.7133090254727655e-36 1.0135514283575378e-11 2.0245461695611704e-12 2.2535583123600723e-11 6.839552670136924e-05 0.000317474945301565 1.3358349774559353e-06 8.027458772107782e-08 0.000799298084540775 1.1239951020089598e-14 3.5796519951019812e-12 4.881978226550404e-10
1.5063243217839735 7.215458046957794e-12 9.648692933650838e-13 2.9914122168662597e-11 3.3325124494966288e-12 3.802201962490757e-18 1.247209199055735e-13 6.341878524430084e-36 1.1025367877469771e-11 2.1530450260645968e-12 2.395060046177365e-11 6.839552656492026e-05 0.00031747494466567114 1.3358346031726215e-06 8.027434225650244e-08 0.0007992980845397067 1.1225263696704962e-14 3.5678479636583905e-12 5.193395179752702e-10
1.5266800558621352 7.999751800180022e-12 1.0914912647163856e-12 3.2505059824874844e-11 3.621269989064499e-12 4.131774272844903e-18 1.3552895777937754e-13 7.031824024679372e-36 1.197984136988594e-11 2.287126799224554e-12 2.542485543450657e-11 6.83955264138502e-05 0.00031747494396890434 1.335834192599259e-06 8.027407537279653e-08 0.0007992980845385418 1.1209693890098455e-14 3.555622512653469e-12 5.518246613984372e-10
1.547035789940297 8.859527874361528e-12 1.2333627379223174e-12 3.52818021959273e-11 3.930733370871111e-12 4.4850086547293474e-18 1.4711271795008825e-13 7.788229327744081e-36 1.3002201460492146e-11 2.4268652377859983e-12 2.6957959616126414e-11 6.839552624690349e-05 0.0003174749432071087 1.335833743073365e-06 8.027378593915729e-08 0.0007992980845372747 1.1193190648671846e-14 3.542954989483765e-12 5.856728994786955e-10
1.5673915240184586 9.801143278903384e-12 1.3921672396157807e-12 3.82547358115524e-11 4.262071777804111e-12 4.86327174362036e-18 1.595159875582717e-13 8.616708202710423e-36 1.4095664434982122e-11 2.5723379027959132e-12 2.8551747812169043e-11 6.83955260625666e-05 0.00031747494237502837 1.335833251290993e-06 8.02734728750669e-08 0.0007992980845358977 1.1175701565780164e-14 3.52982671771535e-12 6.209016357591275e-10
1.5877472580966205 1.0831457836073475e-11 1.5697611150619442e-12 4.1434941532943934e-11 4.616514598645812e-12 5.267991776231e-18 1.7278504435165483e-13 9.523300632075661e-36 1.5263347858451023e-11 2.7236132768813393e-12 3.020805691806455e-11 6.839552585917822e-05 0.000317474941466816 1.3358327135972954e-06 8.027313520323983e-08 0.0007992980845344027 1.1157172790577619e-14 3.5162209736785732e-12 6.575266930486914e-10
1.6081029921747825 1.1958178732971458e-11 1.7682473374533874e-12 4.4834930012051334e-11 4.99550045777195e-12 5.7007591741340064e-18 1.8697388638258119e-13 1.0514905322128932e-35 1.650817316324294e-11 2.8807511719635206e-12 3.192865330277913e-11 6.839552563473533e-05 0.0003174749404753277 1.335832125552665e-06 8.027277213923079e-08 0.0007992980845327786 1.1137549051593936e-14 3.5021229048081586e-12 6.955623042565486e-10
1.6284587262529444 1.3188688949329471e-11 1.9897810403997037e-12 4.8465447765575655e-11 5.4001153762440804e-12 6.1628042262748965e-18 2.0212420603372832e-13 1.1597856628950293e-35 1.7832545647121052e-11 3.0437952658319838e-12 3.371152654157444e-11 6.839552538758657e-05 0.0003174749393950722 1.3358314836531193e-06 8.02723835201814e-08 0.0007992980845310194 1.1116773638961298e-14 3.487513519287972e-12 7.350221421958756e-10
1.648814460331106 1.453214995847296e-11 2.236950138001405e-12 5.234102051661476e-11 5.832046115287126e-12 6.656060921384416e-18 2.182979403224848e-13 1.2780286531277337e-35 1.9238150705053988e-11 3.2127934351784922e-12 3.55585101826449e-11 6.83955251152072e-05 0.0003174749382170187 1.335830782294151e-06 8.02719697744936e-08 0.0007992980845291112 1.1094788546361819e-14 3.4723762769707248e-12 7.759170288442907e-10
1.6691701944092676 1.5999008831804923e-11 2.5127343964437656e-12 5.6478048766845845e-11 6.293327101775049e-12 7.182921435961094e-18 2.355694562948744e-13 1.407169813730961e-35 2.0726571197803416e-11 3.3877814165047363e-12 3.746957096819244e-11 6.839552481453147e-05 0.0003174749369304257 1.335830014766566e-06 8.027153024886187e-08 0.000799298084527036 1.1071534494021395e-14 3.456695574638738e-12 8.182569622307581e-10
1.6895259284874296 1.7597110776419496e-11 2.8197863798406545e-12 6.088488672566163e-11 6.784622771549856e-12 7.744042891104082e-18 2.5396558286929284e-13 1.5478644209715882e-35 2.2303824112923473e-11 3.56878184776207e-12 3.9441802781208636e-11 6.839552448418373e-05 0.00031747493553211997 1.3358291787267102e-06 8.027105550885747e-08 0.000799298084524795 1.1046950980874507e-14 3.44045765159279e-12 8.620523036139024e-10
1.7098816625655913 1.9336577056910885e-11 3.1613527915705813e-12 6.557428865908134e-11 7.307411618603998e-12 8.340993059902856e-18 2.7353998071169404e-13 1.70101595929939e-35 2.398059100903154e-11 3.7558250626123085e-12 4.147804023042068e-11 6.839552412157822e-05 0.00031747493401446033 1.3358282690994247e-06 8.02705369172056e-08 0.0007992980845223782 1.1020976433461306e-14 3.4236526077054145e-12 9.073085260387509e-10
1.7302373966437532 2.122845673674593e-11 3.5410119837953327e-12 7.056055915916426e-11 7.863296401118147e-12 8.975711025604186e-18 2.94350025696575e-13 1.8675992081898244e-35 2.576698232368299e-11 3.94893139544313e-12 4.3581235431095854e-11 6.83955237238073e-05 0.00031747493236833986 1.3358272799720704e-06 8.02699676172146e-08 0.0007992980845197746 1.0993548231430157e-14 3.406274131868821e-12 9.540292716518134e-10
1.750593130721915 2.3284841359541183e-11 3.9627374353967405e-12 7.585934962789184e-11 8.454047809911323e-12 9.65024964950289e-18 3.164637300674014e-13 2.0486843937355241e-35 2.7671430686545192e-11 4.148111776685676e-12 4.575421923897668e-11 6.839552328757554e-05 0.00031747493058331737 1.3358262045985723e-06 8.026934344471895e-08 0.000799298084516969 1.0964602750406055e-14 3.3883191127451154e-12 1.0022164600206055e-09
1.7709488648000768 2.55186044097162e-11 4.430875174787669e-12 8.148672360063753e-11 9.081478950698208e-12 1.0366689335071202e-17 3.399498476075091e-13 2.245409246018672e-35 2.969957722292499e-11 4.353368430166974e-12 4.7998854576379916e-11 6.839552280935859e-05 0.0003174749286484711 1.335825035866061e-06 8.026866366534362e-08 0.0007992980845139466 1.0934075428067823e-14 3.3697859807117597e-12 1.051870588117119e-09
1.7913045988782386 2.7943228922662318e-11 4.950118596705663e-12 8.745901250137456e-11 9.747348653925621e-12 1.1127028151097598e-17 3.64874734412456e-13 2.458954578820962e-35 3.1853180418492695e-11 4.564695785564616e-12 5.031632572326611e-11 6.839552228551408e-05 0.0003174749265525766 1.3358237664497368e-06 8.026793171683394e-08 0.0007992980845106934 1.0901900844110546e-14 3.3506735329605216e-12 1.1029906594711913e-09
1.8116603329564005 3.0574143052530924e-11 5.5257822756765215e-12 9.379668131077292e-11 1.0453832976869307e-11 1.1933719585087248e-17 3.9131963594093775e-13 2.6906661631653515e-35 3.412893381039205e-11 4.7820810109122195e-12 5.270820469297091e-11 6.839552171157878e-05 0.000317474924280567 1.3358223868384585e-06 8.026715599119754e-08 0.0007992980845071902 1.0868012804360963e-14 3.3309818175817694e-12 1.1555738940985905e-09
1.8320160670345622 3.3432108841952446e-11 6.164629729513924e-12 1.0053058559076461e-10 1.1204789344060499e-11 1.2791144371464983e-17 4.1942670013379523e-13 2.9424534718456884e-35 3.6517609773597096e-11 5.0055048840484265e-12 5.5174354816413404e-11 6.839552108044202e-05 0.0003174749218073497 1.3358208814319707e-06 8.02663496693154e-08 0.0007992980845033947 1.0832344460973016e-14 3.310708721515134e-12 1.2096165663189599e-09
1.852371801112724 3.653354315546018e-11 6.8728668925200644e-12 1.0767837738035212e-10 1.2002042989553409e-11 1.3701611735640026e-17 4.4926601327123544e-13 3.2157764268290197e-35 3.901136417225904e-11 5.2349431857214164e-12 5.7705041803901566e-11 6.839552038770332e-05 0.00031747491912049856 1.3358192418297833e-06 8.02655164417434e-08 0.0007992980844992936 1.0794828508551063e-14 3.2898375737929054e-12 1.2651182932281858e-09
1.8727275351908856 3.989366254920618e-11 7.65677940250763e-12 1.1525250291897852e-10 1.2846691523188276e-11 1.4666094450197824e-17 4.80879625491174e-13 3.5118667805069767e-35 4.161258770795048e-11 5.470369727121492e-12 6.029603527230622e-11 6.839551962977971e-05 0.00031747491621213317 1.3358174621057758e-06 8.026464757118755e-08 0.0007992980844948848 1.075539731164254e-14 3.2683532775035104e-12 1.322075847883525e-09
1.8930832692690478 4.35330005760988e-11 8.524170991300626e-12 1.2327623570441294e-10 1.3741430791863922e-11 1.5687841770335645e-17 5.143705454738045e-13 3.8325850217668686e-35 4.432862299365256e-11 5.711751930168166e-12 6.29475482241563e-11 6.839551880040408e-05 0.00031747491306358545 1.335815529910087e-06 8.026373528644213e-08 0.0007992980844901421 1.0713982941992507e-14 3.246243310741237e-12 1.3804814929801334e-09
1.9134390033472093 4.747525831470682e-11 9.484001154859914e-12 1.317773313349131e-10 1.468965664332539e-11 1.677087106275744e-17 5.498644933742203e-13 4.180079454361934e-35 4.716594816188518e-11 5.959052290770329e-12 6.565756643283066e-11 6.839551789191925e-05 0.00031747490965163477 1.3358134299858041e-06 8.026277287793353e-08 0.0007992980844850313 1.0670517307601287e-14 3.2234929690634642e-12 1.4403268141542317e-09
1.9337947374253712 5.174072719414705e-11 1.0544935416602254e-11 1.4077286498021727e-10 1.5693184454000676e-11 1.7917160242408325e-17 5.874290805276336e-13 4.556042682150968e-35 5.013392779801687e-11 6.21223225333496e-12 6.84214323442022e-11 6.839551689878022e-05 0.00031747490596318706 1.3358111527981746e-06 8.02617477727601e-08 0.0007992980844795415 1.0624932374034165e-14 3.200082978277243e-12 1.501603740083818e-09
1.954150471503533 5.634937976520738e-11 1.1716060657578446e-11 1.5027667270464462e-10 1.6753475847717368e-11 1.9128271210663315e-17 6.271182152032535e-13 4.962155777606734e-35 5.3247721910526265e-11 6.471243702023168e-12 7.124009089359126e-11 6.839551581571134e-05 0.0003174749019876408 1.3358086900402137e-06 8.026064267695588e-08 0.0007992980844736669 1.0577160149916094e-14 3.1760000590069655e-12 1.5643011231154305e-09
1.9745062055816947 6.132453501533093e-11 1.300792248309894e-11 1.6030998222007222e-10 1.787273019783205e-11 2.0406749030848378e-17 6.690151857915119e-13 5.40060909074442e-35 5.652090814938117e-11 6.736025674420512e-12 7.411680261656545e-11 6.83955146357784e-05 0.0003174748977069259 1.3358060291118921e-06 8.025944827227096e-08 0.0007992980844673897 1.0527132595133046e-14 3.1512371943096665e-12 1.6284044752915682e-09
1.9948619396598566 6.66935736614977e-11 1.4432132069634916e-11 1.709055014096188e-10 1.90537979757759e-11 2.1755492662442218e-17 7.132335412634068e-13 5.874106924825973e-35 5.995644034670352e-11 7.00650808006548e-12 7.705536694121403e-11 6.839551335046665e-05 0.0003174748930926829 1.3358031520244703e-06 8.02581688536937e-08 0.0007992980844606806 1.0474781632130955e-14 3.1257932809912203e-12 1.6938974562911368e-09
2.015217673738018 7.251518401156717e-11 1.6009313002079483e-11 1.8214951468039356e-10 2.0309212032015327e-11 2.318976906910077e-17 7.602211460079082e-13 6.387892335007541e-35 7.032244330609666e-11 7.282613273448075e-12 8.005953747853637e-11 6.839551193503025e-05 0.0003174748880612209 1.335800005985451e-06 8.025682807341305e-08 0.0007992980844533814 1.0420039195305104e-14 3.099672484829356e-12 1.7607622814085443e-09
2.0355734078161802 7.880644393831052e-11 1.7750088001680824e-11 1.9404110895676712e-10 2.1636868338955044e-11 2.4706435871125372e-17 8.099163374680682e-13 6.94295218937836e-35 8.505792677885098e-11 7.564311685761805e-12 8.312287260415186e-11 6.839551038788462e-05 0.00031747488261771464 1.3357965919301464e-06 8.025536549989095e-08 0.0007992980844455373 1.036283875142854e-14 3.072881575415682e-12 1.8289951501634113e-09
2.055929141894342 8.559936355520622e-11 1.966996148695545e-11 2.06603734984892e-10 2.303986948184722e-11 2.630931351065011e-17 8.624311227571182e-13 7.542399609336475e-35 9.935782317844973e-11 7.851536718722444e-12 8.624770174845132e-11 6.839550869890701e-05 0.00031747487674018386 1.3357928932851908e-06 8.025370452226898e-08 0.0007992980844371234 1.0303114487880195e-14 3.045431184064249e-12 1.8985813302307476e-09
2.076284875972504 9.292522392135724e-11 2.1784018719459e-11 2.1986051144174324e-10 2.4520524883727153e-11 2.800074596739046e-17 9.178455358673606e-13 8.188981072302322e-35 1.1246563379270783e-10 8.14421460988908e-12 8.943433287988528e-11 6.839550685900236e-05 0.0003174748704076936 1.3357888946742875e-06 8.025176473312516e-08 0.0007992980844281273 1.024080132186758e-14 3.0173306840703404e-12 1.9695044897928436e-09
2.096640610050666 1.0081904777750541e-10 2.4110514461220963e-11 2.3383741916469226e-10 2.608087959658349e-11 2.9783181115355237e-17 9.762416745672063e-13 8.88558848692257e-35 1.2345510054729678e-10 8.442259581810026e-12 9.268491185035586e-11 6.839550485737617e-05 0.0003174748635947287 1.335784577574508e-06 8.024947552984368e-08 0.0007992980844185354 1.017583475217545e-14 2.988591000753324e-12 2.0417455631788245e-09
2.1169963441288275 1.0932125888341689e-10 2.6669627070084714e-11 2.4856345618464946e-10 2.7724093627592813e-11 3.166022048544977e-17 1.037740876508772e-12 9.635607395654693e-35 1.3132325180367846e-10 8.745574620423955e-12 9.600179583995558e-11 6.839550268081733e-05 0.0003174748562710052 1.3357799197012566e-06 8.024679244191909e-08 0.000799298084408318 1.0108150725220592e-14 2.9592248412342632e-12 2.115283033757917e-09
2.1373520782069892 1.184834108805369e-10 2.948613327035703e-11 2.6408159961448904e-10 2.94564895503127e-11 3.3639486804466476e-17 1.1025737001256651e-12 1.0443859363753598e-34 1.3512460440752127e-10 9.054056273452095e-12 9.938518128160902e-11 6.839550031024446e-05 0.0003174748483899729 1.3357748877117968e-06 8.02437104140134e-08 0.0007992980843974037 1.0037685638210074e-14 2.9292437122206002e-12 2.1900941533862784e-09
2.157707812285151 1.2833813367716313e-10 3.258003000656603e-11 2.804048252638902e-10 3.127799483355001e-11 3.5720369928921894e-17 1.1707442761368252e-12 1.1312784712445034e-34 1.3409477738329441e-10 9.367610571547773e-12 1.0282574101365391e-10 6.839549773708673e-05 0.00031747483993782864 1.3357694695265738e-06 8.024026068511561e-08 0.00079929808438581 9.964376814296774e-15 2.898643027809308e-12 2.266158882270446e-09
